	ec100	ec101	ec117	ec118	ec119	ec121	ec122	ec123	ec124	ec125	ec126	ec127	ec128	ec146	ec148	ec149	ec150	ec151	ec152	ec153	ec154	ec156	ec157	ec158	ec159	ec160	ec161	ec162	ec163	ec164	ec165	ec166	ec167	ec168	ec169	ec170	ec173	ec175	ec176	ec177	ec178	ec179	ec180	ec181	ec182	ec184	ec185	ec186	ec187	ec188	ec97	ec98	ec99
ec161	0.16036412481548695	0.3063927302414155	0.13059022114453234	0.1411651940589786	0.19087006263721765	0.110452352157263	0.10010350296837248	0.24080139092002062	0.15705996354709956	0.2388500011711664	0.3701084739010767	0.310127306711096	0.0742324184541616	0.34033890478561457	0.08357380653024914	0.2588998969657776	0.14039136131207475	0.07321832546119714	0.09056669572552226	0.44852507488905013	0.11143501057109226	0.27296948632250373	0.06244024887742562	0.09254961176387924	0.4172979170987761	0.31124463610433956	0.0	0.2168672188238968	0.28055801962827376	0.32184886912839006	0.18443367959750656	0.07946700486063563	0.08534647953423308	0.26667095064230123	0.3946848191463093	0.13759643657568613	0.060153860665865	0.3223840251847232	0.07425994514767931	0.1227066491453615	0.3496116476020375	0.1955976175295836	0.19912111838601454	0.28445900132372204	0.2822341342664334	0.1180686787309494	0.15687037212257876	0.12589787746261646	0.34039044191339485	0.3162666043403247	0.301713287079263	0.06521456390635619	0.11962760726611923
ec162	0.18538801129617552	0.2227646619986237	0.20812920655350237	0.23127255468206567	0.2523806444956239	0.2754021923793561	0.24642251940638982	0.1667899868582868	0.15296429768765482	0.16830794503339605	0.29219646196300486	0.2361120162753002	0.15658782980850702	0.24489384659367047	0.2271471273866944	0.18653579015918537	0.14740075130957234	0.255070011472065	0.2440308723702208	0.3400797187639677	0.27390753762140463	0.1777869339833298	0.22352269591607424	0.20146398697677664	0.3106136365339256	0.2390730499730711	0.2168672188238968	0.0	0.2871647608053376	0.24332156990294646	0.1597924565343775	0.2294688122153574	0.2603763508868359	0.19299767385934732	0.3111472040022475	0.14662399832683665	0.19279520276824486	0.24046558124778603	0.2569542656158044	0.28765893950363103	0.25993760637791247	0.21003318812270297	0.144103954310193	0.3023156652453163	0.2582320235531578	0.28054120578126174	0.11331513675344562	0.20426704902343795	0.2503192786778803	0.22173164996789912	0.3580070605469348	0.24211759373237046	0.15859961194103944
ec163	0.24458065615497157	0.2535848027577756	0.2010955937426434	0.2163988592101292	0.1794186091199836	0.33609703522219664	0.31204021324344633	0.18096894373116104	0.20674395454833783	0.24987397294403513	0.28140525725159066	0.23472028412278842	0.27021455408665496	0.3195694676073564	0.2442590403853902	0.2583063101562275	0.1579556012227807	0.29708010612032565	0.26861723228413303	0.36654607873262246	0.33895243204813247	0.24696562706475023	0.3235147420028941	0.24178483985131843	0.3378411256901146	0.25818194032576125	0.28055801962827376	0.2871647608053376	0.0	0.11567689153126604	0.1795589187636687	0.27542064617965334	0.30690104557729325	0.25047973726721934	0.3076049551779367	0.28791715969664283	0.23348066742867726	0.10610083960238201	0.29928218486735175	0.3458798894708159	0.31517980493278985	0.1068397804001894	0.1859868788367488	0.03496026628764855	0.10861615088389975	0.3429780363038959	0.2889674831490745	0.199624923336137	0.3180668490437973	0.32000669606247556	0.13376056662191105	0.2768762382398479	0.20717814673051568
ec164	0.2625308920006308	0.15114523881992298	0.2423687930900889	0.25793622596335375	0.2249993320298818	0.3773433896418894	0.35273378626903906	0.10510183255068156	0.21770991155840036	0.14713869965996126	0.18387345935611524	0.1439543164621025	0.28536707229435193	0.22568846812339205	0.2855995771974911	0.15563686190479345	0.1870555027796562	0.33886953899312416	0.3103553137925781	0.2632224265814947	0.38074186492093104	0.15903462716194625	0.36197022652571303	0.2797725723409999	0.23373009290447105	0.15630963205815318	0.32184886912839006	0.24332156990294646	0.11567689153126604	0.0	0.20291017128217587	0.3169139850319147	0.34843841233051775	0.14757105464609907	0.20608011264212117	0.25996608118558007	0.2744456815889543	0.03323889315843899	0.34107161774015027	0.3876975011960144	0.22488493753947833	0.15395638720958038	0.1568128991268116	0.12655684378403928	0.1254361843666531	0.38471611781234094	0.25113965696634405	0.24527992538003185	0.22675580858885938	0.22988794027301673	0.22280736821605066	0.3186143197482929	0.24402969502425315
ec165	0.1518157373775555	0.22682569374328632	0.13245002471230027	0.14171416189139985	0.1462278925066643	0.2522237228873804	0.22679097823313082	0.15100827098908634	0.11587311287213664	0.1701489148417571	0.3037518100570167	0.22687660353485406	0.14481144753675035	0.27331027534760144	0.16361842400951787	0.19923905796674718	0.07410819945236913	0.21573313422249046	0.19174416330948738	0.37142454677954834	0.2511809921700511	0.19783735449500275	0.20983054603013812	0.16198083602097052	0.3419584645495062	0.24573034809758465	0.18443367959750656	0.1597924565343775	0.1795589187636687	0.20291017128217587	0.0	0.1961726749943834	0.22858844165764988	0.19002119181885804	0.3236652241421853	0.1840722094182055	0.14509491475862502	0.20313833401309697	0.22276618651742636	0.2624599296031566	0.2884337692452594	0.10187045555489975	0.11161186453500696	0.19460966506551597	0.17724244757777377	0.25680639585161213	0.1611036408722334	0.12919254269225375	0.281500375063676	0.25406442418616065	0.25014915148569195	0.1971518842257611	0.09289391905797822
ec166	0.16755371845305306	0.31175236225175496	0.10956204957279245	0.15284323562044055	0.1944143973583659	0.06349468781084655	0.03859713091617422	0.2468505045893149	0.17135927568353537	0.22369605465185066	0.3707730927400446	0.30966392138039356	0.0969847394347683	0.33708761397556697	0.06803287287720515	0.2523610848771831	0.15933920640465435	0.03862187306108007	0.05912191005078158	0.43575573997284156	0.06382787988901648	0.28525193827820955	0.11095589645417905	0.0430465959489003	0.4048088271545416	0.3055919423772757	0.07946700486063563	0.2294688122153574	0.27542064617965334	0.3169139850319147	0.1961726749943834	0.0	0.033486142422421185	0.2486397280409045	0.3926744982335991	0.09589748962206535	0.09946523180502437	0.3189130418113615	0.030214618586906675	0.07302547593989182	0.33724277823169274	0.1712017535605701	0.16955202283651682	0.2795296672137125	0.2813883520725362	0.06940785082219043	0.18360353549640718	0.1694671589572959	0.33216046872428207	0.289811553764574	0.3252217575752364	0.045614912282645165	0.14080795112098426
ec167	0.19765632941261035	0.345238504354176	0.1374606493328165	0.1552896980929357	0.19581325815379538	0.030052573609388546	0.02351613500843203	0.2803366470117359	0.20336989210930867	0.25657919705217574	0.40341850024654363	0.33978810138206894	0.12752578980461957	0.3678394537735107	0.07912481674907491	0.28573760233555967	0.1928253485070754	0.03370315278115178	0.06503828735298978	0.4645458649669673	0.03230345259041323	0.31862845553658614	0.09355204506808251	0.07609245924168961	0.4355606669524853	0.33823734988377474	0.08534647953423308	0.2603763508868359	0.30690104557729325	0.34843841233051775	0.22858844165764988	0.033486142422421185	0.0	0.2814132459171852	0.4261606406560201	0.12375828299846993	0.11898251757145284	0.35043746942996457	0.01108653438655375	0.03953933383747064	0.3679946180296366	0.20300642615114722	0.20135669510709392	0.3121750745702115	0.31459424952298326	0.0365224481380068	0.21398273935632758	0.18445473869549744	0.3615501659550209	0.31803876601830366	0.32553039364006087	0.04902325470155203	0.17242635727275407
ec168	0.19349518245518393	0.10063480286268517	0.18921076514216817	0.21626146531217252	0.21268374124685777	0.3073378687807005	0.2830196764093198	0.09839448305749442	0.17723533310269182	0.038844769505004526	0.17502101058925112	0.08319950575712179	0.22884236055568172	0.1504182905247228	0.22995403806531428	0.05280625850351337	0.1864340898112103	0.2566202398771239	0.22041642765771552	0.2530737795378817	0.3098190418500385	0.13742570890338107	0.30997896604731223	0.21507996888472003	0.21142453899924177	0.08958930701572104	0.26667095064230123	0.19299767385934732	0.25047973726721934	0.14757105464609907	0.19002119181885804	0.2486397280409045	0.2814132459171852	0.0	0.19933470131991618	0.18904325811468756	0.2303103006353087	0.1761491693280246	0.27514669980277817	0.3190166379009139	0.1572958872122019	0.1775231444900541	0.1231811137014158	0.27125398008981993	0.22205276792329356	0.31539901278321253	0.19919488803951282	0.2482477912357569	0.1513014178346774	0.11427751386652488	0.3011233190710363	0.2362176114374935	0.19247122264878563
ec169	0.33257218973425284	0.11295314693838034	0.3608116697362642	0.3914254926369707	0.38558045442701133	0.4543147939102421	0.42664450982025565	0.2278619103038401	0.31022890552270843	0.2178471943676174	0.052917424536190985	0.1519855336853675	0.35115749438423716	0.09188253847322086	0.38084149208732976	0.18885554797720855	0.3178138620410212	0.4142466463628177	0.39980321927500523	0.10198562525587229	0.453583363805316	0.2449224783688238	0.4322978398879305	0.35529262575381243	0.08362529534772162	0.11557102137911437	0.3946848191463093	0.3111472040022475	0.3076049551779367	0.20608011264212117	0.3236652241421853	0.3926744982335991	0.4261606406560201	0.19933470131991618	0.0	0.31995220797169055	0.3619669580740215	0.22327651416449315	0.4161280534099291	0.4645747574076112	0.06808476377667402	0.32888818487714017	0.28023665767830475	0.3155830072210766	0.2752566969048323	0.46057302872722705	0.32735908497162425	0.3773369497585961	0.08481541370624057	0.12283166454020794	0.3833592215494491	0.39750374778068426	0.33738480270026006
ec170	0.14174685852008564	0.23533592238937	0.13648250906036863	0.17608529174824203	0.2239726908089641	0.1396618127631391	0.11241310752933772	0.17807519213136475	0.13992785420989967	0.16375434932524277	0.30186429638367207	0.23257392222208406	0.08940028750776863	0.24698911514704208	0.09528194920175168	0.189643844325302	0.1561949868902773	0.11883936707395662	0.11094953944881134	0.35025130106462804	0.1383953203571833	0.21855645223516645	0.1644294984136137	0.07065014738580565	0.3190241432743541	0.24200039076483154	0.13759643657568613	0.14662399832683665	0.28791715969664283	0.25996608118558007	0.1840722094182055	0.09589748962206535	0.12375828299846993	0.18904325811468756	0.31995220797169055	0.0	0.13110139144481647	0.2569778604343428	0.1199576788870731	0.14966695893145257	0.2536319075120346	0.1857276394484511	0.11726414014998013	0.30731603281072695	0.25443789383152804	0.14528380584609615	0.10817168348367798	0.1883074292866124	0.24361241820701968	0.2034639571439904	0.3530494438262949	0.10874343795974441	0.13650593524457333
ec173	0.1336746125962507	0.26463175285398005	0.0889566571153326	0.11807755668373004	0.1658171187896444	0.1476408030648228	0.1253262281932565	0.2026306627641268	0.11493209403373783	0.20694388624341958	0.33680128159421807	0.27632096813092866	0.08365996498404654	0.319157261419719	0.0622413873655166	0.23741591449836807	0.09248959039995677	0.10637970226609614	0.0824371755820004	0.42371053134844733	0.14713326022707077	0.23897404898191393	0.1024182491508534	0.0855458314741804	0.3924833735581734	0.2751668249492574	0.060153860665865	0.19279520276824486	0.23348066742867726	0.2744456815889543	0.14509491475862502	0.09946523180502437	0.11898251757145284	0.2303103006353087	0.3619669580740215	0.13110139144481647	0.0	0.2759946509900493	0.11021026092323184	0.15739663432304402	0.32964006185207195	0.15338850684085462	0.1560623052645339	0.23706136265075206	0.24264760766262755	0.15275866390863188	0.1410222996696831	0.08676864128838162	0.32187058850008704	0.2962950185903592	0.2747325954615465	0.08506626150951421	0.0840503899644668
ec175	0.2597004254146312	0.17261622505134938	0.24391776249118385	0.25948519536444875	0.22272998840347902	0.37796888312759247	0.3521017560828777	0.10614521522018348	0.21553187500297505	0.17450253626243672	0.20287714478976557	0.1632948480797281	0.28105804487294084	0.24411762109401153	0.28847059218558924	0.18481091397242994	0.1895340992023363	0.33950015410796325	0.311904283993673	0.2731822176996509	0.38128256984372993	0.16989970341790991	0.36219839037663415	0.2820916592755227	0.25523696638468996	0.17998047056091615	0.3223840251847232	0.24046558124778603	0.10610083960238201	0.03323889315843899	0.20313833401309697	0.3189130418113615	0.35043746942996457	0.1761491693280246	0.22327651416449315	0.2569778604343428	0.2759946509900493	0.0	0.3413602565433752	0.3892464705971094	0.2434021462120241	0.15690608546968265	0.15624872299764608	0.11026032883613794	0.11159226185195176	0.3862650872134359	0.25304384689847714	0.24422229318414565	0.24552169715174638	0.24840514846556253	0.21424794722546153	0.3201632891493879	0.24220677368970983
ec176	0.1890344104865418	0.33633113419396443	0.12868839268459545	0.1458850731604371	0.1870980163099078	0.0384117836294889	0.03083890181783635	0.2703040597656449	0.19406671614486287	0.24916365199292995	0.3945111292863321	0.33052715626182944	0.12460302122983272	0.3649166856787239	0.07147777574673342	0.2786386867934404	0.18517830894473392	0.025883972633058493	0.058747412864627396	0.46190334136415445	0.03992231330035474	0.31026920959659676	0.09455513786715536	0.06826440355113539	0.4326378983776985	0.32820476327768366	0.07425994514767931	0.2569542656158044	0.29928218486735175	0.34107161774015027	0.22276618651742636	0.030214618586906675	0.01108653438655375	0.27514669980277817	0.4161280534099291	0.1199576788870731	0.11021026092323184	0.3413602565433752	0.0	0.048446703997682194	0.3650718499348497	0.19450968271605404	0.19363049467190557	0.304023901328722	0.30501174917524404	0.0453062601805017	0.2119970962870188	0.17482185141466394	0.35862739817023404	0.3151159974435168	0.31607249062527754	0.04234289901794706	0.16428495623605854
ec177	0.2322945401043105	0.3847778381916467	0.1758747660844076	0.1853225008509313	0.2239524620972961	0.018018233834669564	0.04252892128209621	0.3187507637633271	0.24251342014254507	0.2949933152437668	0.4429578332840144	0.3766359817140569	0.15896380205201627	0.39624494938340216	0.11866414914654555	0.3252221235510081	0.232364682344546	0.06489127909167149	0.10100108229991317	0.49064943704654806	0.01395112877672428	0.3581677893740567	0.11524709160248058	0.11540674904998434	0.46194448400404	0.3766514672753659	0.1227066491453615	0.28765893950363103	0.3458798894708159	0.3876975011960144	0.2624599296031566	0.07302547593989182	0.03953933383747064	0.3190166379009139	0.4645747574076112	0.14966695893145257	0.15739663432304402	0.3892464705971094	0.048446703997682194	0.0	0.39853470191992935	0.24254575854861787	0.24081686807171776	0.35171440696768214	0.35345845317292623	0.009021568838374516	0.24126532797312267	0.2214819121878121	0.38935594753083635	0.3444225830698584	0.3441078661012885	0.08593072763433765	0.20993597447120121
ec178	0.2958446180082343	0.09048407614033141	0.32320154683361935	0.3502522470036237	0.34803132680825166	0.3882747384225601	0.3606044542125737	0.1941834852967623	0.2766377845664874	0.1770081968022323	0.06543019765892122	0.1177823087881133	0.29830586314442464	0.033016086149595496	0.3431217444406405	0.1404539360554846	0.29201623855444925	0.36531132400424504	0.3549112529131062	0.09935369665707067	0.3872630633456601	0.219778907600554	0.3785230280095194	0.3132045718806572	0.07417612573657298	0.08041176530377869	0.3496116476020375	0.25993760637791247	0.31517980493278985	0.22488493753947833	0.2884337692452594	0.33724277823169274	0.3679946180296366	0.1572958872122019	0.06808476377667402	0.2536319075120346	0.32964006185207195	0.2434021462120241	0.3650718499348497	0.39853470191992935	0.0	0.29169039064935876	0.2446811504943005	0.3348588236034462	0.2821567957480999	0.3944534430227916	0.2761693598431939	0.3491422194548751	0.017809390416612933	0.05679160905252597	0.3851789465420169	0.353680718717996	0.2975710319240042
ec179	0.17375582916997312	0.23502551369765226	0.09665656049874433	0.11266426226206715	0.08975324104323538	0.23259011920319678	0.2072677112121486	0.13209456149456558	0.12761470743359488	0.16240895291165358	0.30066626793417606	0.22041074191960291	0.19193162748490797	0.2914031426903434	0.13941395551855315	0.2007016591996143	0.08120152684850787	0.1929331702606243	0.1650445115116745	0.38838979837577403	0.23417992989683478	0.20782273962592965	0.24355466623796101	0.14103611452867454	0.35912435538931803	0.23276198687146304	0.1955976175295836	0.21003318812270297	0.1068397804001894	0.15395638720958038	0.10187045555489975	0.1712017535605701	0.20300642615114722	0.1775231444900541	0.32888818487714017	0.1857276394484511	0.15338850684085462	0.15690608546968265	0.19450968271605404	0.24254575854861787	0.29169039064935876	0.0	0.08432594424811625	0.13089235645279723	0.12172318482174727	0.2394053147314374	0.2124335467796175	0.12233581203019381	0.2872332712202961	0.2433861757585264	0.2095305092466889	0.17330351666738936	0.12852326392383023
ec180	0.16018085033148288	0.18251777671329306	0.10397117496760074	0.14156582929736583	0.1358591175584443	0.23004341284134883	0.2063885230480001	0.08982725731985666	0.1001830732942785	0.10330959018709002	0.254726691582164	0.17465363149009402	0.1696253093102792	0.2410652995867677	0.13715416662366994	0.14705316697210305	0.08736224811540991	0.1912149083129921	0.1633156202347743	0.33931669232075345	0.23330074185268634	0.15969879304783352	0.24622846354164032	0.13287652211700718	0.30604625020053927	0.17968388104268435	0.19912111838601454	0.144103954310193	0.1859868788367488	0.1568128991268116	0.11161186453500696	0.16955202283651682	0.20135669510709392	0.1231811137014158	0.28023665767830475	0.11726414014998013	0.1560623052645339	0.15624872299764608	0.19363049467190557	0.24081686807171776	0.2446811504943005	0.08432594424811625	0.0	0.2076018580252713	0.16034141265131202	0.23767642425453717	0.14141013873429065	0.15093627138809884	0.24008081507543994	0.1963769360834681	0.2692776423401644	0.17157462619048924	0.12439114948294389
ec181	0.26049701865997826	0.26838348549004887	0.20498447415188664	0.2205519070251515	0.18397308634544693	0.34167948659948877	0.31678192982481657	0.20149111963418748	0.22741174006842035	0.2704357917584478	0.2910301753837021	0.2541191571868725	0.28358173632324357	0.33965137510032495	0.24841208820041252	0.27908055377882807	0.17605417708851034	0.301783947006656	0.2739745692804783	0.3708098842687824	0.3428534137435808	0.2644648273471343	0.3219442953671631	0.2629113059816243	0.35396061269256157	0.2787041168687877	0.28445900132372204	0.3023156652453163	0.03496026628764855	0.12655684378403928	0.19460966506551597	0.2795296672137125	0.3121750745702115	0.27125398008981993	0.3155830072210766	0.30731603281072695	0.23706136265075206	0.11026032883613794	0.304023901328722	0.35171440696768214	0.3348588236034462	0.13089235645279723	0.2076018580252713	0.0	0.1264686024835756	0.3483353725002412	0.30437045370862714	0.2056800513026012	0.33746572294788146	0.34007019233862895	0.12617393163761406	0.28223357443619324	0.2260486951526155
ec182	0.2305458078820427	0.22593332364709454	0.20625608606510912	0.22173546313644762	0.18600815832553574	0.34263922462079466	0.31496894041080814	0.14868939081713092	0.18504917596589693	0.22123457959192142	0.282405776251456	0.20201500406760542	0.2518055052589302	0.28802040752679625	0.25074907314564027	0.232914081087999	0.1629480194126857	0.30336893245839297	0.27555955441221547	0.3704058879508141	0.3435328376157288	0.2243702193332911	0.33272864118948126	0.2464640747895304	0.33973922010448815	0.22656257879738942	0.2822341342664334	0.2582320235531578	0.10861615088389975	0.1254361843666531	0.17724244757777377	0.2813883520725362	0.31459424952298326	0.22205276792329356	0.2752566969048323	0.25443789383152804	0.24264760766262755	0.11159226185195176	0.30501174917524404	0.35345845317292623	0.2821567957480999	0.12172318482174727	0.16034141265131202	0.1264686024835756	0.0	0.3499203582719783	0.26487964550052606	0.21417725929959303	0.28380327534474414	0.2877525434533779	0.21275453324677618	0.2838185602079303	0.20848964454545776
ec184	0.22699875661578015	0.38036491090641056	0.17123679566999547	0.1806845304365192	0.22017577619608772	0.01754141865887872	0.0364839441332848	0.31411279334891495	0.238021331784462	0.291137099475805	0.43957879881657336	0.37271473210514816	0.1536680195134859	0.39094916684487185	0.11425122186130937	0.32080919626577187	0.2279517550593098	0.060478350856435284	0.09714486593195135	0.4847635203312436	0.009646541456476958	0.35375486208882045	0.10817338578107448	0.11115288219825509	0.4553427953379542	0.3730473896787491	0.1180686787309494	0.28054120578126174	0.3429780363038959	0.38471611781234094	0.25680639585161213	0.06940785082219043	0.0365224481380068	0.31539901278321253	0.46057302872722705	0.14528380584609615	0.15275866390863188	0.3862650872134359	0.0453062601805017	0.009021568838374516	0.3944534430227916	0.2394053147314374	0.23767642425453717	0.3483353725002412	0.3499203582719783	0.0	0.2341916221517166	0.21718982893676256	0.3849966162811776	0.33837760592104693	0.3409014395884391	0.08149347102514604	0.20529800405678914
ec185	0.15895138026784	0.234218837180602	0.1708772322302311	0.20228219831443206	0.2536231054130445	0.22834671568216786	0.20290650124574452	0.17977450281072638	0.13894308443977602	0.17333366264107913	0.3052243482172095	0.25413138280446107	0.10825361894253918	0.2596213916040897	0.1832791196127229	0.18849892609563362	0.13187965727971954	0.20931261588359418	0.19929951650697658	0.3560720003429421	0.22852219056919226	0.16141084391731558	0.15327233159658768	0.1520173427544363	0.3221793401229567	0.2500774670949747	0.15687037212257876	0.11331513675344562	0.2889674831490745	0.25113965696634405	0.1611036408722334	0.18360353549640718	0.21398273935632758	0.19919488803951282	0.32735908497162425	0.10817168348367798	0.1410222996696831	0.25304384689847714	0.2119970962870188	0.24126532797312267	0.2761693598431939	0.2124335467796175	0.14141013873429065	0.30437045370862714	0.26487964550052606	0.2341916221517166	0.0	0.16958172025584886	0.2651145517550023	0.2379634034331805	0.359117437761466	0.19656371500048958	0.12373541222109545
ec186	0.16732911017598687	0.2754462704091092	0.08568574352780564	0.09895998206932821	0.1460441900966749	0.21005403190795113	0.18791647805833953	0.1861163333283049	0.10567326771677127	0.2281096817897886	0.3490347324178064	0.27024314348476136	0.14739111687114967	0.338385356912411	0.11472735540069832	0.25849571602090743	0.06718238218107343	0.17125650357911293	0.14598171760975348	0.437655400110444	0.21030134344784973	0.2464501565310783	0.16474861086969872	0.15580148609337147	0.40774904904034404	0.29614891794666065	0.12589787746261646	0.20426704902343795	0.199624923336137	0.24527992538003185	0.12919254269225375	0.1694671589572959	0.18445473869549744	0.2482477912357569	0.3773369497585961	0.1883074292866124	0.08676864128838162	0.24422229318414565	0.17482185141466394	0.2214819121878121	0.3491422194548751	0.12233581203019381	0.15093627138809884	0.2056800513026012	0.21417725929959303	0.21718982893676256	0.16958172025584886	0.0	0.3392982537823006	0.31552311408305134	0.254650563952944	0.1522292818753241	0.09250130745330667
ec187	0.28348580521405586	0.08905548777929277	0.31707706324891743	0.342967060323086	0.34158687504363594	0.3761674242257582	0.34950651645119524	0.18585049644909413	0.2658516956048671	0.1697802039067965	0.06667365570785949	0.11699326002392042	0.29084303456252203	0.02542960429185786	0.3359038955247581	0.13441298045442784	0.28602113611913105	0.3579878623030417	0.3480556763833982	0.11312339530271462	0.3780843089565672	0.21391588886812518	0.36782272762888646	0.3070606274206078	0.08817247304166229	0.08453157075260741	0.34039044191339485	0.2503192786778803	0.3180668490437973	0.22675580858885938	0.281500375063676	0.33216046872428207	0.3615501659550209	0.1513014178346774	0.08481541370624057	0.24361241820701968	0.32187058850008704	0.24552169715174638	0.35862739817023404	0.38935594753083635	0.017809390416612933	0.2872332712202961	0.24008081507543994	0.33746572294788146	0.28380327534474414	0.3849966162811776	0.2651145517550023	0.3392982537823006	0.0	0.048263923101157305	0.38611550813250506	0.34717378790697256	0.2870582655545819
ec188	0.2612953148060985	0.0968814279742804	0.2762775337481639	0.30281859926005666	0.29891243080616714	0.33285028068227285	0.3038128452800477	0.1737967628331676	0.24329274130477468	0.1343080693695714	0.10599844235518796	0.12281514327299511	0.263943710504528	0.056868837826768756	0.2956880965970735	0.11250038299892628	0.26019074967034755	0.31566011908860114	0.30520523573544006	0.1467873439206376	0.3329936590409	0.20609660820635073	0.3388415459028583	0.267246450313738	0.12079876048864374	0.08361388961289139	0.3162666043403247	0.22173164996789912	0.32000669606247556	0.22988794027301673	0.25406442418616065	0.289811553764574	0.31803876601830366	0.11427751386652488	0.12283166454020794	0.2034639571439904	0.2962950185903592	0.24840514846556253	0.3151159974435168	0.3444225830698584	0.05679160905252597	0.2433861757585264	0.1963769360834681	0.34007019233862895	0.2877525434533779	0.33837760592104693	0.2379634034331805	0.31552311408305134	0.048263923101157305	0.0	0.3885303111950549	0.3044406381774445	0.26422598866229147
ec97	0.294592640644461	0.33130386445980925	0.2259886961268709	0.18078587111401556	0.13437228893181047	0.3399447804228465	0.34638750408391916	0.26229685902749866	0.2851902323050751	0.3066536881340044	0.3577242575038566	0.26966850069683085	0.3348370865632426	0.3878212235345141	0.2775927939698364	0.3318221051575375	0.24979935112139312	0.2983195852528645	0.2696435216103208	0.4390935346465031	0.34209315050324113	0.327353504599369	0.3352062883082094	0.3146115372657926	0.41038858160399516	0.33436892390341166	0.301713287079263	0.3580070605469348	0.13376056662191105	0.22280736821605066	0.25014915148569195	0.3252217575752364	0.32553039364006087	0.3011233190710363	0.3833592215494491	0.3530494438262949	0.2747325954615465	0.21424794722546153	0.31607249062527754	0.3441078661012885	0.3851789465420169	0.2095305092466889	0.2692776423401644	0.12617393163761406	0.21275453324677618	0.3409014395884391	0.359117437761466	0.254650563952944	0.38611550813250506	0.3885303111950549	0.0	0.2839016825608767	0.267918817022722
ec98	0.15287792450185905	0.3129906293743068	0.09097793326786521	0.1107429721452404	0.1546626214720403	0.07637561113133699	0.06757809004096202	0.24356968767671466	0.17032892938534439	0.21143494859094913	0.3734770007525254	0.2948748838857137	0.10653112322036562	0.3495034671658678	0.04735412162972653	0.26626141419229876	0.15961171681158226	0.023961059417855878	0.026198002628200594	0.45082655258764104	0.07827664535623104	0.2862268969557695	0.10710807680521672	0.056837841615707596	0.4214058275943517	0.30694559161470114	0.06521456390635619	0.24211759373237046	0.2768762382398479	0.3186143197482929	0.1971518842257611	0.045614912282645165	0.04902325470155203	0.2362176114374935	0.39750374778068426	0.10874343795974441	0.08506626150951421	0.3201632891493879	0.04234289901794706	0.08593072763433765	0.353680718717996	0.17330351666738936	0.17157462619048924	0.28223357443619324	0.2838185602079303	0.08149347102514604	0.19656371500048958	0.1522292818753241	0.34717378790697256	0.3044406381774445	0.2839016825608767	0.0	0.13185411613204714
ec99	0.10138182642738998	0.2375134896157593	0.08403454436679528	0.11206206882169145	0.16229240097141104	0.1947829555745381	0.17035907993368604	0.15691598415776503	0.07908967643923903	0.16519946541548566	0.3076361175221577	0.22442036383446834	0.09714006790843316	0.28449768809721154	0.10897884174543458	0.21142715265623452	0.06337027129962143	0.15042411859780164	0.12798126915209873	0.39164150142037957	0.198664335896932	0.21362909323874069	0.16112297868243844	0.10720627533283258	0.36041434363010555	0.2537957968529596	0.11962760726611923	0.15859961194103944	0.20717814673051568	0.24402969502425315	0.09289391905797822	0.14080795112098426	0.17242635727275407	0.19247122264878563	0.33738480270026006	0.13650593524457333	0.0840503899644668	0.24220677368970983	0.16428495623605854	0.20993597447120121	0.2975710319240042	0.12852326392383023	0.12439114948294389	0.2260486951526155	0.20848964454545776	0.20529800405678914	0.12373541222109545	0.09250130745330667	0.2870582655545819	0.26422598866229147	0.267918817022722	0.13185411613204714	0.0
