	ec1058	ec1059	ec1065	ec1073	ec1075	ec1078	ec1084	ec1091	ec1092	ec1094	ec1098	ec1100	ec1108	ec1113	ec1116	ec1122	ec1124	ec1129	ec1132	ec1133	ec1138	ec1140	ec1149	ec1249	ec1265	ec1314	ec1346	ec1349	ec1361	ec1362	ec1377	ec1378	ec1393	ec1396	ec1400	ec1409	ec1411	ec1420	ec1424	ec1425	ec1427	ec1438	eti111	eti114	eti123	eti135
ec1149	0.1509590679949706	0.1425743092764599	0.2459107470740299	0.1864273883439114	0.1746802417160371	0.1633387510228125	0.1616343774753856	0.1760406600051808	0.2086236619318341	0.1624834349923311	0.1686010747684913	0.181183303971129	0.1456507676857892	0.2662376720868906	0.2358193454426034	0.1880022249101918	0.2628736178968435	0.2714928853408083	0.1942132061048348	0.1296789904733596	0.1977286715705667	0.2980298781545578	0	0.4685307514003125	0.4616923004935837	0.5299863338837812	0.5187152928853884	0.4957720540570121	0.531340344293794	0.5078432257300127	0.4741941252092233	0.5356784711464343	0.5278978516068343	0.5344957658002444	0.5068759179981268	0.5236054303798602	0.521428949417642	0.5396422023936328	0.5269998184723452	0.5322626738475585	0.4732658744780784	0.4054320168963503	0.4983203841307169	0.5360788484796399	0.5362460938756385	0.5195553437369078
ec1249	0.462082026418713	0.4673323880893814	0.4987760968972851	0.4683535082909042	0.4562413036876774	0.4745949098349128	0.4671601322638325	0.457331957945607	0.4756147701495533	0.483546321010339	0.4488350718963224	0.442811207078589	0.4610520518479587	0.5058505388180184	0.4306590482648764	0.4881348895000208	0.360074002709949	0.4679727713252028	0.464269283162796	0.4754069846676505	0.46380865485675	0.2631553899465581	0.4685307514003125	0	0.1122695582186344	0.1602170861186642	0.1235417193701716	0.1099545982407127	0.1634415354368606	0.1135079460064952	0.1178968974814291	0.1734254276904944	0.1336075032964206	0.170695881190038	0.1010691914937503	0.159334465085185	0.1466688770348965	0.1808620725957358	0.1509385636960492	0.1569291748481766	0.2550931956345841	0.271595372144772	0.1251005912107808	0.1802026395389379	0.1731033604164752	0.155796455191201
ec1265	0.4629717653036747	0.4645346366314377	0.5026577484844723	0.4658386361736776	0.4558532616268075	0.4724525668094886	0.4605748993980897	0.4587279369284212	0.4685600752521377	0.4776170589534149	0.4519035650698465	0.4357987872927128	0.4606910548703911	0.5012317795804758	0.4173580672608393	0.4855409699916735	0.3546268823598006	0.4687440111607261	0.4636948691198283	0.4718179937360397	0.4644943870907842	0.2623186750589581	0.4616923004935837	0.1122695582186344	0	0.1459019742207351	0.1334800454668531	0.1105312499068971	0.1468079449988361	0.1061782358454905	0.1319167755209834	0.1610387372966281	0.1216376743353941	0.1556394794306254	0.1105905604818099	0.1480540892529474	0.1392632005011202	0.1616677372378127	0.134098340017244	0.1371210888447487	0.2947333541724697	0.3129840993159744	0.1143484441949704	0.162074536447891	0.157571817961347	0.132321550504969
ec1314	0.5086046057097192	0.5296200943641836	0.5581082829346065	0.5110671031643014	0.510664735707503	0.5190411174119585	0.5240745165007688	0.5139111619450759	0.5365297526512003	0.546688322282446	0.5120750043744314	0.5023103191102412	0.5183657731689306	0.5461357205050926	0.4976090638679237	0.5537723971371014	0.4212151993836332	0.5203079170581015	0.5174489444840605	0.537765916628636	0.5120050600128315	0.3032488800760715	0.5299863338837812	0.1602170861186642	0.1459019742207351	0	0.102595475847106	0.09048316818409108	0.02239474638919235	0.1009790871241658	0.2133591816590049	0.03830198841212538	0.1308012644121397	0.03654154843204058	0.06861941235946646	0.05190849668210444	0.06619358217506241	0.03194793194291447	0.03058578353038487	0.02377792029747801	0.3316316412770299	0.3152819330311809	0.06975066673440236	0.03194086102440727	0.0222532062256575	0.04186109028452353
ec1346	0.5020289184804543	0.5174390623086333	0.517177763884036	0.5081221871865725	0.5048735963632335	0.5141050630000513	0.5135346908864677	0.505865473215088	0.5244696977585461	0.5335491934942592	0.5000643536824328	0.4905179344570629	0.5082504314915732	0.5403597962438953	0.4806824512946662	0.5401386945514866	0.409324961115118	0.5071518987930171	0.5103751507280787	0.5269835296537353	0.5049275122274677	0.298773650904212	0.5187152928853884	0.1235417193701716	0.1334800454668531	0.102595475847106	0	0.07135792505590614	0.09620687728600279	0.06608557742277354	0.1494017415111724	0.09996857511706528	0.06142544339009525	0.09807173357146377	0.08472467825487999	0.09345801219476485	0.07877856434164941	0.1078419656661972	0.09624699939438397	0.1016757460769434	0.281802701924932	0.3188379448839209	0.08254786645975296	0.1079828670125261	0.106992780965435	0.09192949654926903
ec1349	0.4922077344186467	0.4934374434142921	0.5253481430475206	0.4962673205897579	0.4845020690196757	0.5027222134787548	0.4923159351373684	0.4843066008297707	0.5008365078481748	0.5095576524710956	0.4802068745775552	0.4691313512234909	0.4907725856837674	0.5348472654829571	0.4557602462821915	0.5149474491783707	0.3834745866241914	0.4995906091819038	0.4925173504044605	0.5008785060093949	0.4935762785766399	0.2942656203920341	0.4957720540570121	0.1099545982407127	0.1105312499068971	0.09048316818409108	0.07135792505590614	0	0.09184395319765613	0.0678708979064943	0.1532675891282936	0.0993160303807374	0.1006783362679789	0.09904667865419924	0.05956877580434073	0.08745954390695128	0.07448089264225839	0.1067279624252193	0.08341568451658807	0.09245381402035052	0.2944385046942601	0.3076089159090099	0.0634412831516645	0.1070578241373179	0.1027890976306544	0.08715692468268611
ec1361	0.5086926557478195	0.5300599305188173	0.5571259089178835	0.5139388974373887	0.5111218275375797	0.5188709964159663	0.5250217255184573	0.5139798792809515	0.5369827162059047	0.5457569790166591	0.511646781013112	0.5020947256310245	0.5176516531641978	0.5443932898940499	0.49498637664496	0.5536880657377711	0.4198544884464397	0.5188021101420853	0.517790263683245	0.5369051420640679	0.511290308689182	0.30155140347737	0.531340344293794	0.1634415354368606	0.1468079449988361	0.02239474638919235	0.09620687728600279	0.09184395319765613	0	0.1007503577805181	0.2120361541347016	0.02609539631453008	0.1301721339950614	0.02215328925117414	0.07813471942853298	0.04694834223266193	0.05314881440442704	0.02184587463464308	0.02679456413242743	0.017761915299337	0.3244187513893826	0.3195345295778251	0.06945212656225125	0.0233819994414677	0.02298326552098877	0.03456161640008441
ec1362	0.4911093198615107	0.5071332007177117	0.5417133748478751	0.4978263921798223	0.4936068674046973	0.502432558519191	0.5026542193693109	0.4951549913238813	0.5129925136455658	0.5215130742848453	0.4868359258895544	0.4795819601014644	0.4965613245517446	0.5286442304599395	0.4677187953713781	0.5290015637015596	0.3982895642611216	0.5033104544710797	0.5003940662118311	0.515492159615533	0.4936997345214248	0.2869889492460515	0.5078432257300127	0.1135079460064952	0.1061782358454905	0.1009790871241658	0.06608557742277354	0.0678708979064943	0.1007503577805181	0	0.1205089179521465	0.1069637825510837	0.0657340195695348	0.1075134189075784	0.0713561597820114	0.1023029268055611	0.09264207923846143	0.1146863553408822	0.08653590593691089	0.09276489993133814	0.2515405815062405	0.3104051726293007	0.06301641920252955	0.1155663266131609	0.112783640686618	0.0923666734592665
ec1377	0.4683207822604063	0.471967549783941	0.483623898462936	0.4771015837935694	0.4591402388717724	0.4812846867002072	0.4712561311098222	0.4595690558531854	0.4749898345454447	0.4838542401823542	0.4526435150488538	0.4397855949951525	0.4659950308271391	0.5073285894148371	0.4160010436016283	0.4921600919944174	0.3614263021498336	0.4689109820808435	0.4692778483321612	0.4787700260347488	0.4698748670461548	0.2751229353336858	0.4741941252092233	0.1178968974814291	0.1319167755209834	0.2133591816590049	0.1494017415111724	0.1532675891282936	0.2120361541347016	0.1205089179521465	0	0.2195028631445247	0.1321019400636956	0.2111216549252152	0.1791668794651306	0.2128412422645067	0.1700146284243715	0.2272539107970435	0.1956922865362085	0.2014449549415903	0.2322005832340541	0.3289225386347535	0.1659087520329339	0.2273253844631956	0.2251652274917788	0.1937966154127702
ec1378	0.5115839527157046	0.5335595787522249	0.5617346897854921	0.5176237977029923	0.5154599543902201	0.5228619929290139	0.5290517457827837	0.5167390349069391	0.5413484996635968	0.5497523941738899	0.5158687316531976	0.5065152127885838	0.5216695977101463	0.5486501360649974	0.4999538597764139	0.5566362729339684	0.4277896695933524	0.5237315446837729	0.52108593046777	0.5410558148882109	0.5149252510950603	0.3148852309354691	0.5356784711464343	0.1734254276904944	0.1610387372966281	0.03830198841212538	0.09996857511706528	0.0993160303807374	0.02609539631453008	0.1069637825510837	0.2195028631445247	0	0.1366619038085623	0.01380644429426292	0.08814733535019621	0.04711993166531874	0.05318956852643748	0.01963356800796949	0.03498684595362194	0.03680068652511652	0.3316072215522688	0.3259693207175471	0.07670472176770188	0.02790734027943696	0.03935228462236882	0.0457266662429831
ec1393	0.5103717309828742	0.5245772294442033	0.5274274602546807	0.5167084033433975	0.5133049501990766	0.5219851315216614	0.5228990501132209	0.5143925972552033	0.5327031204531919	0.543226010174083	0.5076482572889366	0.4994146570670293	0.5173693444786008	0.5480270603450964	0.4905616172150601	0.5494282599234981	0.4169088784578919	0.5135635240900253	0.5189306466190602	0.5362595307495658	0.5125673460648318	0.3053962981533901	0.5278978516068343	0.1336075032964206	0.1216376743353941	0.1308012644121397	0.06142544339009525	0.1006783362679789	0.1301721339950614	0.0657340195695348	0.1321019400636956	0.1366619038085623	0	0.134284194853626	0.1021127047499503	0.1319256424484252	0.1153109884232122	0.144500577554128	0.1145057190094735	0.1189134852217339	0.2904909345422943	0.3348868087208914	0.0900402716334353	0.1446332377892587	0.1411910805821177	0.1143194979105171
ec1396	0.5115859402864171	0.5320470021510852	0.5579272194793646	0.517685597675662	0.5143840582330841	0.5221332271114707	0.5281771470249076	0.5168140078957925	0.5402449469014091	0.5485911076315001	0.5149090117086166	0.505356956326529	0.5209138838597023	0.5472865744326475	0.4974541384545001	0.5568434872442215	0.4235738936867232	0.5196034207035664	0.5207594372351315	0.539666117863475	0.5141835932277796	0.3110273862605816	0.5344957658002444	0.170695881190038	0.1556394794306254	0.03654154843204058	0.09807173357146377	0.09904667865419924	0.02215328925117414	0.1075134189075784	0.2111216549252152	0.01380644429426292	0.134284194853626	0	0.08740562023850795	0.04430963838477346	0.04435611936946299	0.0196553712340855	0.03372442826152055	0.03533846053144428	0.3229948185820639	0.3247231569633339	0.07711396906842388	0.02550886039483315	0.03741125446378156	0.04308932299196506
ec1400	0.4859939909745644	0.5067092999649598	0.5364673095795573	0.4910006196531904	0.4872480487359847	0.4974047351441609	0.5011538984250682	0.4917457502348152	0.5142736733355394	0.5237231721277975	0.48909456258437	0.4802355750053805	0.4953955258024777	0.5257721650108281	0.4741752026055402	0.527461734264959	0.398978461686706	0.4990814783113266	0.495424744888375	0.5147854748385746	0.4898396483025708	0.2828747531354861	0.5068759179981268	0.1010691914937503	0.1105905604818099	0.06861941235946646	0.08472467825487999	0.05956877580434073	0.07813471942853298	0.0713561597820114	0.1791668794651306	0.08814733535019621	0.1021127047499503	0.08740562023850795	0	0.07458287593603752	0.07315397392208402	0.09264907644053726	0.06388311024752655	0.07186400868591067	0.3043499165310868	0.2812991445997303	0.04916633482972538	0.09297044388139351	0.08449294088019003	0.07144823067175361
ec1409	0.5031993539999113	0.5238768077809896	0.5523121185276371	0.5050567069323406	0.5050737677426163	0.5126257904264112	0.5174468781207557	0.5076705056827487	0.530874053902905	0.5406101703797563	0.5064051395223864	0.4964540411857042	0.5127456941739745	0.5407304687952846	0.4910529525496868	0.5476532293552544	0.4157227852447067	0.5142159315277511	0.5113120241408438	0.5304924451266149	0.5063950127757516	0.2985766539675382	0.5236054303798602	0.159334465085185	0.1480540892529474	0.05190849668210444	0.09345801219476485	0.08745954390695128	0.04694834223266193	0.1023029268055611	0.2128412422645067	0.04711993166531874	0.1319256424484252	0.04430963838477346	0.07458287593603752	0	0.04881508248454835	0.04461071076657221	0.05529518761986606	0.05953060490585146	0.3196385919556724	0.3109205211528225	0.07404465976787243	0.04559874441016166	0.05581264497760011	0.04883546277451038
ec1411	0.5039340191306648	0.5196442975525593	0.5430923682055367	0.5091660304400515	0.5024565148043544	0.5132650331416129	0.5151244845090321	0.5067022967197442	0.5270419025095383	0.5367207477914377	0.5024454448940171	0.4918732313382727	0.5094095209121102	0.5412322795041448	0.4815768359325854	0.544489685678021	0.4100247895288173	0.5081994165785483	0.5108600400541765	0.527027231115797	0.5051527777664269	0.3031886280535163	0.521428949417642	0.1466688770348965	0.1392632005011202	0.06619358217506241	0.07877856434164941	0.07448089264225839	0.05314881440442704	0.09264207923846143	0.1700146284243715	0.05318956852643748	0.1153109884232122	0.04435611936946299	0.07315397392208402	0.04881508248454835	0	0.06015705898292708	0.05235874878044265	0.06518285553140395	0.2941774902553113	0.3233994955127055	0.05764688784784387	0.06121139574248435	0.06836720847615163	0.05392495743742268
ec1420	0.5158948143024957	0.5376675279394708	0.5650651940479474	0.5208004715607324	0.5194236856374186	0.5268257241762125	0.5332208814621915	0.5210863892028006	0.5451683981131885	0.5536307350358346	0.519832462940396	0.5103793215309698	0.525606380924444	0.552470034574589	0.5039932995046937	0.5616802495416178	0.4288555968380108	0.5269601644615417	0.5253248756657577	0.5449328376623678	0.5188889823422588	0.3118521713674474	0.5396422023936328	0.1808620725957358	0.1616677372378127	0.03194793194291447	0.1078419656661972	0.1067279624252193	0.02184587463464308	0.1146863553408822	0.2272539107970435	0.01963356800796949	0.144500577554128	0.0196553712340855	0.09264907644053726	0.04461071076657221	0.06015705898292708	0	0.03909835501124168	0.03492009708435026	0.3381859324240651	0.3256540648025395	0.08415496969507703	0.01018569899646312	0.0215671357302992	0.04780337547368897
ec1424	0.5033014049035975	0.5247471139858911	0.5535135037509815	0.5098124314121244	0.506781301716131	0.5147746189867479	0.5203730932286945	0.5080603822328499	0.5325360349372632	0.5410737414998007	0.5071900790191084	0.4978365601144947	0.5129228252419268	0.5403675882528902	0.4904347216897441	0.5480945746241056	0.4154135032101152	0.5155103586492622	0.5126368566039825	0.5323771622141218	0.5062465984209711	0.297977144968565	0.5269998184723452	0.1509385636960492	0.134098340017244	0.03058578353038487	0.09624699939438397	0.08341568451658807	0.02679456413242743	0.08653590593691089	0.1956922865362085	0.03498684595362194	0.1145057190094735	0.03372442826152055	0.06388311024752655	0.05529518761986606	0.05235874878044265	0.03909835501124168	0	0.02447111706587747	0.3149446816763955	0.3194531216769021	0.0488269110548184	0.04024220422453458	0.03547939913985935	0.03236652489556201
ec1425	0.5081980100003359	0.5301736360168562	0.5576855519694972	0.5135860648773231	0.5120740116748514	0.5195555380310073	0.5255429867700957	0.5133530921915704	0.5383152916373733	0.5464625954031389	0.5129469843093406	0.5029480113035427	0.5181608385774583	0.5452717647981871	0.4961596297026553	0.553573364377367	0.4210898766009589	0.5199977155848574	0.5175187289627287	0.5375171755354524	0.5115393083596915	0.3000711491930356	0.5322626738475585	0.1569291748481766	0.1371210888447487	0.02377792029747801	0.1016757460769434	0.09245381402035052	0.017761915299337	0.09276489993133814	0.2014449549415903	0.03680068652511652	0.1189134852217339	0.03533846053144428	0.07186400868591067	0.05953060490585146	0.06518285553140395	0.03492009708435026	0.02447111706587747	0	0.3195137350058088	0.3209271623311409	0.05928715145472474	0.03574995293528177	0.02932268475090035	0.03182584266565353
ec1427	0.4573523366877651	0.4736334993330099	0.500565402026045	0.4670690043365219	0.4604751031395088	0.4698249338614217	0.4697923882346679	0.4612597338414464	0.4797898593378085	0.4845301516441332	0.453124797822501	0.4410796602499453	0.4623804295638635	0.490563492751003	0.4198951907875745	0.496247001711232	0.3648764223386097	0.4642905484954561	0.4662468148516533	0.4769928437451072	0.4592681240710995	0.27806311475395	0.4732658744780784	0.2550931956345841	0.2947333541724697	0.3316316412770299	0.281802701924932	0.2944385046942601	0.3244187513893826	0.2515405815062405	0.2322005832340541	0.3316072215522688	0.2904909345422943	0.3229948185820639	0.3043499165310868	0.3196385919556724	0.2941774902553113	0.3381859324240651	0.3149446816763955	0.3195137350058088	0	0.2807549019716499	0.2932830837004053	0.3390844055606143	0.3387353965155405	0.3156792868962335
ec1438	0.3860503992069478	0.403139752619427	0.4313615323811125	0.3836282974475994	0.3833181196088389	0.3966061795375135	0.3969976312509946	0.3874914443862689	0.408449670728213	0.4218119565577899	0.3890413419317706	0.3816770754268104	0.3940288293724364	0.4180761186555578	0.3791964506927372	0.4269093702936209	0.3058499362206752	0.3900179489785557	0.3905840402422298	0.4134363892620244	0.3856832579618775	0.2616709030093971	0.4054320168963503	0.271595372144772	0.3129840993159744	0.3152819330311809	0.3188379448839209	0.3076089159090099	0.3195345295778251	0.3104051726293007	0.3289225386347535	0.3259693207175471	0.3348868087208914	0.3247231569633339	0.2812991445997303	0.3109205211528225	0.3233994955127055	0.3256540648025395	0.3194531216769021	0.3209271623311409	0.2807549019716499	0	0.3097472786260999	0.3245930029873157	0.3225929468656603	0.3185596159440298
eti111	0.4775544334215626	0.4966708236611838	0.5283482151943849	0.4854571990305662	0.481420044301521	0.4893699016475629	0.4925848908530133	0.4803990817599695	0.5052471395206479	0.5130499708662934	0.478731179514816	0.4691387484930808	0.4831191845201168	0.5200855935963465	0.4625257471666784	0.5183852513921881	0.3887484253456632	0.4905161804226145	0.4864533824495982	0.5030255018608937	0.4801037777039288	0.2739848582078674	0.4983203841307169	0.1251005912107808	0.1143484441949704	0.06975066673440236	0.08254786645975296	0.0634412831516645	0.06945212656225125	0.06301641920252955	0.1659087520329339	0.07670472176770188	0.0900402716334353	0.07711396906842388	0.04916633482972538	0.07404465976787243	0.05764688784784387	0.08415496969507703	0.0488269110548184	0.05928715145472474	0.2932830837004053	0.3097472786260999	0	0.08066815907906301	0.07709433088672736	0.05625810329115908
eti114	0.512786237133769	0.5343480742085771	0.5626319745417139	0.5173622516616125	0.5161476482124591	0.5236055037047658	0.5298057489654585	0.5174470536986554	0.5415857940518277	0.5507885183008467	0.5167057184207156	0.5064300131859786	0.5223820502051694	0.550191548892038	0.5033974197665291	0.5601467301857871	0.4257983211764227	0.5246271303523893	0.5217551740754109	0.5419689353307645	0.515947933776758	0.3063185646267644	0.5360788484796399	0.1802026395389379	0.162074536447891	0.03194086102440727	0.1079828670125261	0.1070578241373179	0.0233819994414677	0.1155663266131609	0.2273253844631956	0.02790734027943696	0.1446332377892587	0.02550886039483315	0.09297044388139351	0.04559874441016166	0.06121139574248435	0.01018569899646312	0.04024220422453458	0.03574995293528177	0.3390844055606143	0.3245930029873157	0.08066815907906301	0	0.02023343654285428	0.04717592027598852
eti123	0.5123079608773013	0.5342349150248435	0.5624429778574931	0.5167595406691472	0.5160080578593648	0.5234868819973887	0.5310817084091591	0.5173691605357925	0.5424861962010632	0.5502908156107548	0.5171571808376998	0.5078226639663431	0.5222515121313864	0.5493401424296457	0.5043723565102894	0.5612900458768266	0.4256210103728032	0.5239243082455735	0.5216535531369739	0.5415756592620151	0.5156298280284906	0.3062977295104801	0.5362460938756385	0.1731033604164752	0.157571817961347	0.0222532062256575	0.106992780965435	0.1027890976306544	0.02298326552098877	0.112783640686618	0.2251652274917788	0.03935228462236882	0.1411910805821177	0.03741125446378156	0.08449294088019003	0.05581264497760011	0.06836720847615163	0.0215671357302992	0.03547939913985935	0.02932268475090035	0.3387353965155405	0.3225929468656603	0.07709433088672736	0.02023343654285428	0	0.04369078782983499
eti135	0.495926525160247	0.5179519791153419	0.5467580942761625	0.5011779297396514	0.49900599058023	0.5088471430718468	0.513083560256078	0.5019579200926337	0.5274271594567063	0.5338911349991844	0.5000403977131472	0.489716776294055	0.5058275500364077	0.53424048326072	0.4840760450914479	0.5403568471100062	0.412430444081749	0.5111630390373454	0.5049897079033878	0.524500730375111	0.5005516985282727	0.2895004633355175	0.5195553437369078	0.155796455191201	0.132321550504969	0.04186109028452353	0.09192949654926903	0.08715692468268611	0.03456161640008441	0.0923666734592665	0.1937966154127702	0.0457266662429831	0.1143194979105171	0.04308932299196506	0.07144823067175361	0.04883546277451038	0.05392495743742268	0.04780337547368897	0.03236652489556201	0.03182584266565353	0.3156792868962335	0.3185596159440298	0.05625810329115908	0.04717592027598852	0.04369078782983499	0
